month,onset,offset,onset_500,offset_500,object,FemaleAdult,MaleAdult,Child,Electronic,Overlap,FirstPass,subj
7,4957320,4958560,4956820,4959060,cow,NA,NA,NA,NA,NA,NA,274
7,5041000,5042000,5040500,5042500,horse,NA,NA,NA,NA,NA,NA,274
7,5050260,5051260,5049760,5051760,rooster,NA,NA,NA,NA,NA,NA,274
7,5076830,5078420,5076330,5078920,baby+book,NA,NA,NA,NA,NA,NA,274
7,5076830,5078420,5076330,5078920,book,NA,NA,NA,NA,NA,NA,274
7,12517470,12518600,12516970,12519100,book,NA,NA,NA,NA,NA,NA,274
7,12574850,12575890,12574350,12576390,bunny,NA,NA,NA,NA,NA,NA,274
7,12657260,12658120,12656760,12658620,starfish,NA,NA,NA,NA,NA,NA,274
7,13262670,13263700,13262170,13264200,arm,NA,NA,NA,NA,NA,NA,274
7,13539980,13540980,13539480,13541480,rabbit,NA,NA,NA,NA,NA,NA,274
7,13606200,13608680,13605700,13609180,cookie,NA,NA,NA,NA,NA,NA,274
7,13606200,13608680,13605700,13609180,baby,NA,NA,NA,NA,NA,NA,274
7,13641740,13643020,13641240,13643520,baths,NA,NA,NA,NA,NA,NA,274
7,13643020,13646480,13642520,13646980,baby,NA,NA,NA,NA,NA,NA,274
7,13782250,13782850,13781750,13783350,eyes,NA,NA,NA,NA,NA,NA,274
7,13818670,13820480,13818170,13820980,car,NA,NA,NA,NA,NA,NA,274
7,14358720,14359890,14358220,14360390,owls,NA,NA,NA,NA,NA,NA,274
7,17729110,17730920,17728610,17731420,lion,NA,NA,NA,NA,NA,NA,274
7,20470740,20471820,20470240,20472320,car,NA,NA,NA,NA,NA,NA,274
7,21025100,21026100,21024600,21026600,doggies,NA,NA,NA,NA,NA,NA,274
7,22142710,22143760,22142210,22144260,Cookie+monster,NA,NA,NA,NA,NA,NA,274
7,22245360,22246360,22244860,22246860,jelly,NA,NA,NA,NA,NA,NA,274
7,22245360,22246360,22244860,22246860,peanut+butter,NA,NA,NA,NA,NA,NA,274
7,22247250,22248250,22246750,22248750,jelly,NA,NA,NA,NA,NA,NA,274
7,22247250,22248250,22246750,22248750,peanut+butter,NA,NA,NA,NA,NA,NA,274
7,22272380,22274320,22271880,22274820,bananas,NA,NA,NA,NA,NA,NA,274
7,22272380,22274320,22271880,22274820,apples,NA,NA,NA,NA,NA,NA,274
7,24295200,24295760,24294700,24296260,bears,NA,NA,NA,NA,NA,NA,274
7,24728600,24731630,24728100,24732130,monkey,NA,NA,NA,NA,NA,NA,274
7,24878930,24880430,24878430,24880930,post+office,NA,NA,NA,NA,NA,NA,274
7,25203120,25206720,25202620,25207220,piggy,NA,NA,NA,NA,NA,NA,274
7,25203120,25206720,25202620,25207220,roast+beef,NA,NA,NA,NA,NA,NA,274
7,25203120,25206720,25202620,25207220,piggy,NA,NA,NA,NA,NA,NA,274
7,25345320,25346340,25344820,25346840,Cookie+monster,NA,NA,NA,NA,NA,NA,274
7,29424870,29426760,29424370,29427260,bottle,NA,NA,NA,NA,NA,NA,274
7,30001700,30003060,30001200,30003560,cake,NA,NA,NA,NA,NA,NA,274
7,31827630,31828990,31827130,31829490,Elmo,NA,NA,NA,NA,NA,NA,274
6,34184360,34185590,34183860,34186090,octopus,NA,NA,NA,NA,NA,NA,828
6,34242750,34243910,34242250,34244410,baby,NA,NA,NA,NA,NA,NA,828
6,34261870,34262780,34261370,34263280,cheeky+cheeky+cheeky+cheeky+cheekies,NA,NA,NA,NA,NA,NA,828
6,34506190,34508260,34505690,34508760,frying+pan,NA,NA,NA,NA,NA,NA,828
6,35415410,35416410,35414910,35416910,sweet+potatoes,NA,NA,NA,NA,NA,NA,828
6,35567200,35568410,35566700,35568910,mushroom,NA,NA,NA,NA,NA,NA,828
6,38628240,38629210,38627740,38629710,bath,NA,NA,NA,NA,NA,NA,828
6,39072040,39074440,39071540,39074940,ice,NA,NA,NA,NA,NA,NA,828
6,39072040,39074440,39071540,39074940,ice,NA,NA,NA,NA,NA,NA,828
6,39072040,39074440,39071540,39074940,toes,NA,NA,NA,NA,NA,NA,828
6,39191330,39193910,39190830,39194410,Nemo+fish+kangaroo,NA,NA,NA,NA,NA,NA,828
6,39191330,39193910,39190830,39194410,kangaroo,NA,NA,NA,NA,NA,NA,828
6,39271180,39273400,39270680,39273900,water,NA,NA,NA,NA,NA,NA,828
6,39389150,39390980,39388650,39391480,water+fountain,NA,NA,NA,NA,NA,NA,828
6,39392130,39393640,39391630,39394140,soapy+soap,NA,NA,NA,NA,NA,NA,828
6,40168920,40172310,40168420,40172810,lamby,NA,NA,NA,NA,NA,NA,828
6,41052890,41053900,41052390,41054400,hair,NA,NA,NA,NA,NA,NA,828
7,6743270,6744670,6742770,6745170,diaper,NA,NA,NA,NA,NA,NA,828
7,6817960,6820210,6817460,6820710,snap,NA,NA,NA,NA,NA,NA,828
7,6844570,6845900,6844070,6846400,humidifier,NA,NA,NA,NA,NA,NA,828
7,6854460,6855690,6853960,6856190,heart,NA,NA,NA,NA,NA,NA,828
7,7461030,7463670,7460530,7464170,lake,NA,NA,NA,NA,NA,NA,828
7,7609460,7612050,7608960,7612550,nose,NA,NA,NA,NA,NA,NA,828
7,7609460,7612050,7608960,7612550,tissue,NA,NA,NA,NA,NA,NA,828
7,7627700,7629570,7627200,7630070,nose,NA,NA,NA,NA,NA,NA,828
7,7627700,7629570,7627200,7630070,Elsa,NA,NA,NA,NA,NA,NA,828
7,7698700,7701580,7698200,7702080,nose,NA,NA,NA,NA,NA,NA,828
7,7698700,7701580,7698200,7702080,chair,NA,NA,NA,NA,NA,NA,828
7,7734090,7738100,7733590,7738600,princess+shoes,NA,NA,NA,NA,NA,NA,828
7,7734090,7738100,7733590,7738600,princess,NA,NA,NA,NA,NA,NA,828
7,7734090,7738100,7733590,7738600,outfits,NA,NA,NA,NA,NA,NA,828
7,7836470,7838910,7835970,7839410,table,NA,NA,NA,NA,NA,NA,828
7,8273220,8274380,8272720,8274880,robot+toy,NA,NA,NA,NA,NA,NA,828
7,8301420,8302750,8300920,8303250,ball,NA,NA,NA,NA,NA,NA,828
7,8720750,8721620,8720250,8722120,bib,NA,NA,NA,NA,NA,NA,828
7,8739770,8741380,8739270,8741880,apples,NA,NA,NA,NA,NA,NA,828
7,8852370,8856140,8851870,8856640,doggy,NA,NA,NA,NA,NA,NA,828
7,8926320,8928970,8925820,8929470,cape,NA,NA,NA,NA,NA,NA,828
7,9140440,9144020,9139940,9144520,highchair,NA,NA,NA,NA,NA,NA,828
7,9140440,9144020,9139940,9144520,tray,NA,NA,NA,NA,NA,NA,828
7,9226200,9227470,9225700,9227970,roller+coaster,NA,NA,NA,NA,NA,NA,828
7,9584360,9584980,9583860,9585480,car,NA,NA,NA,NA,NA,NA,828
7,9769820,9772250,9769320,9772750,gloves,NA,NA,NA,NA,NA,NA,828
7,9999680,10000350,9999180,10000850,roller+coaster,NA,NA,NA,NA,NA,NA,828
7,10001360,10002000,10000860,10002500,roller+coaster,NA,NA,NA,NA,NA,NA,828
7,10109280,10111000,10108780,10111500,plants,NA,NA,NA,NA,NA,NA,828
7,10145900,10147800,10145400,10148300,plants,NA,NA,NA,NA,NA,NA,828
7,10166060,10170270,10165560,10170770,water+can,NA,NA,NA,NA,NA,NA,828
7,10238990,10240170,10238490,10240670,dirt,NA,NA,NA,NA,NA,NA,828
7,10238990,10240170,10238490,10240670,finger,NA,NA,NA,NA,NA,NA,828
7,10377160,10378530,10376660,10379030,roller+coaster,NA,NA,NA,NA,NA,NA,828
7,10911590,10913560,10911090,10914060,galaxy+note+four,NA,NA,NA,NA,NA,NA,828
7,10920670,10922270,10920170,10922770,tv,NA,NA,NA,NA,NA,NA,828
7,10952300,10953440,10951800,10953940,net,NA,NA,NA,NA,NA,NA,828
7,11008230,11053290,11007730,11053790,kitty+cats,NA,NA,NA,NA,NA,NA,828
7,11008230,11053290,11007730,11053790,toes,NA,NA,NA,NA,NA,NA,828
7,11201830,11242950,11201330,11243450,chair,NA,NA,NA,NA,NA,NA,828
7,12325620,12327650,12325120,12328150,book,NA,NA,NA,NA,NA,NA,828
7,17900840,17903750,17900340,17904250,sandwich,NA,NA,NA,NA,NA,NA,828
7,17941450,17942780,17940950,17943280,chicken,NA,NA,NA,NA,NA,NA,828
7,17966940,17969270,17966440,17969770,meat,NA,NA,NA,NA,NA,NA,828
7,17969270,17970290,17968770,17970790,chicken,NA,NA,NA,NA,NA,NA,828
7,17973110,17974890,17972610,17975390,hot+dog,NA,NA,NA,NA,NA,NA,828
7,17973110,17974890,17972610,17975390,chicken,NA,NA,NA,NA,NA,NA,828
7,17987200,17988200,17986700,17988700,chicken,NA,NA,NA,NA,NA,NA,828
7,17987200,17988200,17986700,17988700,butter,NA,NA,NA,NA,NA,NA,828
7,18054330,18055640,18053830,18056140,toast,NA,NA,NA,NA,NA,NA,828
7,18105400,18106780,18104900,18107280,chicky,NA,NA,NA,NA,NA,NA,828
7,18120340,18121430,18119840,18121930,baby,NA,NA,NA,NA,NA,NA,828
7,18178250,18179050,18177750,18179550,chicken,NA,NA,NA,NA,NA,NA,828
7,18205650,18207490,18205150,18207990,bean+and+bacon+soup,NA,NA,NA,NA,NA,NA,828
7,18515230,18515830,18514730,18516330,handle,NA,NA,NA,NA,NA,NA,828
7,18544350,18548560,18543850,18549060,chicken,NA,NA,NA,NA,NA,NA,828
7,18544350,18548560,18543850,18549060,soup,NA,NA,NA,NA,NA,NA,828
7,18646460,18647670,18645960,18648170,spout,NA,NA,NA,NA,NA,NA,828
6,22234090,22234910,22233590,22235410,blueberries,NA,NA,NA,NA,NA,NA,309
6,22236550,22238410,22236050,22238910,tree,NA,NA,NA,NA,NA,NA,309
6,25496810,25499610,25496310,25500110,diaper,NA,NA,NA,NA,NA,NA,309
6,25689410,25690210,25688910,25690710,legs,NA,NA,NA,NA,NA,NA,309
6,26218220,26219470,26217720,26219970,socks,NA,NA,NA,NA,NA,NA,309
6,26243800,26250550,26243300,26251050,socks,NA,NA,NA,NA,NA,NA,309
7,15896510,15899720,15896010,15900220,drum,NA,NA,NA,NA,NA,NA,309
7,15896510,15899720,15896010,15900220,drumstick,NA,NA,NA,NA,NA,NA,309
7,16281310,16285850,16280810,16286350,dishwasher,NA,NA,NA,NA,NA,NA,309
7,16281310,16285850,16280810,16286350,coil,NA,NA,NA,NA,NA,NA,309
7,16281310,16285850,16280810,16286350,sink,NA,NA,NA,NA,NA,NA,309
7,16299650,16306320,16299150,16306820,water,NA,NA,NA,NA,NA,NA,309
7,16299650,16306320,16299150,16306820,dishwasher,NA,NA,NA,NA,NA,NA,309
7,16449580,16450460,16449080,16450960,tummy,NA,NA,NA,NA,NA,NA,309
7,16526800,16527960,16526300,16528460,ball,NA,NA,NA,NA,NA,NA,309
7,16595540,16596540,16595040,16597040,ball,NA,NA,NA,NA,NA,NA,309
7,16858620,16859620,16858120,16860120,Shape+up,NA,NA,NA,NA,NA,NA,309
7,17222060,17223070,17221560,17223570,Color+crazy,NA,NA,NA,NA,NA,NA,309
7,17226380,17228750,17225880,17229250,Skippyjon+jones,NA,NA,NA,NA,NA,NA,309
7,17228750,17231980,17228250,17232480,sun,NA,NA,NA,NA,NA,NA,309
7,17232980,17234810,17232480,17235310,grass,NA,NA,NA,NA,NA,NA,309
7,17451240,17452340,17450740,17452840,head,NA,NA,NA,NA,NA,NA,309
7,19126980,19128030,19126480,19128530,candles,NA,NA,NA,NA,NA,NA,309
7,20603380,20603880,20602880,20604380,kitty,NA,NA,NA,NA,NA,NA,309
7,20797500,20803590,20797000,20804090,airfoil,NA,NA,NA,NA,NA,NA,309
7,20919050,20920070,20918550,20920570,countertop,NA,NA,NA,NA,NA,NA,309
7,20941530,20945640,20941030,20946140,trash,NA,NA,NA,NA,NA,NA,309
7,21127570,21128660,21127070,21129160,barstools,NA,NA,NA,NA,NA,NA,309
7,21207920,21208720,21207420,21209220,bar+rail,NA,NA,NA,NA,NA,NA,309
7,21424270,21425420,21423770,21425920,bed,NA,NA,NA,NA,NA,NA,309
7,21492070,21492870,21491570,21493370,doctor,NA,NA,NA,NA,NA,NA,309
7,21628880,21631410,21628380,21631910,teeth,NA,NA,NA,NA,NA,NA,309
7,21648260,21650110,21647760,21650610,door,NA,NA,NA,NA,NA,NA,309
7,21777600,21778610,21777100,21779110,Earth,NA,NA,NA,NA,NA,NA,309
7,21952130,21954110,21951630,21954610,elephant,NA,NA,NA,NA,NA,NA,309
7,22004920,22007260,22004420,22007760,sidewalks,NA,NA,NA,NA,NA,NA,309
7,25628020,25628930,25627520,25629430,beans,NA,NA,NA,NA,NA,NA,309
7,25757320,25758140,25756820,25758640,beans,NA,NA,NA,NA,NA,NA,309
7,26000360,26002130,25999860,26002630,grilled+cheese,NA,NA,NA,NA,NA,NA,309
7,26002130,26003140,26001630,26003640,box,NA,NA,NA,NA,NA,NA,309
7,26120970,26121970,26120470,26122470,cheese,NA,NA,NA,NA,NA,NA,309
7,26171090,26173160,26170590,26173660,car,NA,NA,NA,NA,NA,NA,309
7,26341380,26342870,26340880,26343370,mouth,NA,NA,NA,NA,NA,NA,309
7,26606210,26607440,26605710,26607940,frog,NA,NA,NA,NA,NA,NA,309
7,26609500,26610990,26609000,26611490,ring,NA,NA,NA,NA,NA,NA,309
7,26665180,26667130,26664680,26667630,froggy,NA,NA,NA,NA,NA,NA,309
7,27501190,27510380,27500690,27510880,trunk,NA,NA,NA,NA,NA,NA,309
7,27501190,27510380,27500690,27510880,feet,NA,NA,NA,NA,NA,NA,309
7,27501190,27510380,27500690,27510880,ears,NA,NA,NA,NA,NA,NA,309
7,27667430,27670310,27666930,27670810,grilled+cheese,NA,NA,NA,NA,NA,NA,309
7,28190810,28191610,28190310,28192110,triangle,NA,NA,NA,NA,NA,NA,309
7,28197310,28198180,28196810,28198680,cow,NA,NA,NA,NA,NA,NA,309
7,28374690,28376260,28374190,28376760,drum,NA,NA,NA,NA,NA,NA,309
7,28407420,28408450,28406920,28408950,drum,NA,NA,NA,NA,NA,NA,309
7,28486010,28486810,28485510,28487310,drum,NA,NA,NA,NA,NA,NA,309
7,28602610,28607050,28602110,28607550,train,NA,NA,NA,NA,NA,NA,309
7,28602610,28607050,28602110,28607550,puppy,NA,NA,NA,NA,NA,NA,309
7,28602610,28607050,28602110,28607550,mountain,NA,NA,NA,NA,NA,NA,309
7,28625930,28628540,28625430,28629040,Puppy+the+train,NA,NA,NA,NA,NA,NA,309
7,28625930,28628540,28625430,28629040,Puff+the+magic+dragon,NA,NA,NA,NA,NA,NA,309
7,28806470,28807580,28805970,28808080,mountain,NA,NA,NA,NA,NA,NA,309
7,28807580,28808460,28807080,28808960,train,NA,NA,NA,NA,NA,NA,309
7,28872000,28873000,28871500,28873500,drum,NA,NA,NA,NA,NA,NA,309
7,28953380,28957050,28952880,28957550,car,NA,x,NA,NA,NA,NA,309
6,16519930,16521790,16519430,16522290,pocket,NA,NA,NA,NA,NA,NA,749
6,16519930,16521790,16519430,16522290,rattle,NA,NA,NA,NA,NA,NA,749
6,16703940,16707050,16703440,16707550,rattle,NA,NA,NA,NA,NA,NA,749
6,16703940,16707050,16703440,16707550,pocket,NA,NA,NA,NA,NA,NA,749
6,16703940,16707050,16703440,16707550,pocket,NA,NA,NA,NA,NA,NA,749
6,17150080,17151110,17149580,17151610,book,NA,NA,NA,NA,NA,NA,749
6,17251170,17252400,17250670,17252900,guitar,NA,NA,NA,NA,NA,NA,749
6,17251170,17252400,17250670,17252900,book,NA,NA,NA,NA,NA,NA,749
6,17255310,17256320,17254810,17256820,guitar,NA,NA,NA,NA,NA,NA,749
6,17255310,17256320,17254810,17256820,book,NA,NA,NA,NA,NA,NA,749
6,17583670,17584850,17583170,17585350,pocket,NA,NA,NA,NA,NA,NA,749
6,17583670,17584850,17583170,17585350,rattle,NA,NA,NA,NA,NA,NA,749
6,18052330,18061550,18051830,18062050,onions,NA,NA,NA,NA,NA,NA,749
6,18071500,18072530,18071000,18073030,bottle,NA,NA,NA,NA,NA,NA,749
6,18691470,18693020,18690970,18693520,table,NA,NA,NA,NA,NA,NA,749
6,18814040,18818490,18813540,18818990,ring,NA,NA,NA,NA,NA,NA,749
6,19351110,19352290,19350610,19352790,car,NA,NA,NA,NA,NA,NA,749
6,19849100,19850100,19848600,19850600,fan,NA,NA,NA,NA,NA,NA,749
6,20167050,20168340,20166550,20168840,eyeballs,NA,NA,NA,NA,NA,NA,749
6,20530220,20531620,20529720,20532120,eyeballs,NA,NA,NA,NA,NA,NA,749
6,21227600,21231300,21227100,21231800,princess,NA,NA,NA,NA,NA,NA,749
6,23213290,23214290,23212790,23214790,pocket,NA,NA,NA,NA,NA,NA,749
6,23213290,23214290,23212790,23214790,rattle,NA,NA,NA,NA,NA,NA,749
6,26342550,26344330,26342050,26344830,Eddy+the+elephant,NA,NA,NA,NA,NA,NA,749
6,26493720,26494520,26493220,26495020,elephant,NA,NA,NA,NA,NA,NA,749
6,27556410,27557410,27555910,27557910,ball,NA,NA,NA,NA,NA,NA,749
6,27596630,27598440,27596130,27598940,grass,NA,NA,NA,NA,NA,NA,749
6,27754560,27756550,27754060,27757050,dog,NA,NA,NA,NA,NA,NA,749
6,27754560,27756550,27754060,27757050,ball,NA,NA,NA,NA,NA,NA,749
6,27784410,27788470,27783910,27788970,jeans,NA,NA,NA,NA,NA,NA,749
6,27784410,27788470,27783910,27788970,bottle,NA,NA,NA,NA,NA,NA,749
6,27784410,27788470,27783910,27788970,clothes,NA,NA,NA,NA,NA,NA,749
6,29199610,29200790,29199110,29201290,button,NA,NA,NA,NA,NA,NA,749
6,30595120,30596120,30594620,30596620,rabbit,NA,NA,NA,NA,NA,NA,749
6,31996990,31998640,31996490,31999140,books,NA,NA,NA,NA,NA,NA,749
6,32043300,32044450,32042800,32044950,bink,NA,NA,NA,NA,NA,NA,749
6,32104730,32106960,32104230,32107460,wall,NA,NA,NA,NA,NA,NA,749
6,32197940,32202780,32197440,32203280,Pat,NA,NA,NA,NA,NA,NA,749
6,32294310,32297880,32293810,32298380,horse+feet,NA,NA,NA,NA,NA,NA,749
6,32323490,32326590,32322990,32327090,clock,NA,NA,NA,NA,NA,NA,749
6,32327590,32330740,32327090,32331240,hand,NA,NA,NA,NA,NA,NA,749
6,32327590,32330740,32327090,32331240,door,NA,NA,NA,NA,NA,NA,749
6,32432410,32433630,32431910,32434130,Are+you+my+mother,NA,NA,NA,NA,NA,NA,749
6,32463830,32466880,32463330,32467380,nest,NA,NA,NA,NA,NA,NA,749
6,32479840,32486180,32479340,32486680,hen,NA,NA,NA,NA,NA,NA,749
6,32479840,32486180,32479340,32486680,bird,NA,NA,NA,NA,NA,NA,749
6,32487230,32488230,32486730,32488730,kitty,NA,NA,NA,NA,NA,NA,749
6,32496820,32498850,32496320,32499350,bird,NA,NA,NA,NA,NA,NA,749
6,32871060,32872060,32870560,32872560,book,NA,NA,NA,NA,NA,NA,749
6,32883190,32885030,32882690,32885530,Mr+moo,NA,NA,NA,NA,NA,NA,749
6,32905280,32908640,32904780,32909140,Mr+brown,NA,NA,NA,NA,NA,NA,749
6,32905280,32908640,32904780,32909140,bee,NA,NA,NA,NA,NA,NA,749
6,36858340,36859760,36857840,36860260,pizza,NA,NA,NA,NA,NA,NA,749
6,37005940,37007000,37005440,37007500,bottle,NA,NA,NA,NA,NA,NA,749
6,37155490,37156540,37154990,37157040,bink,NA,NA,NA,NA,NA,NA,749
6,37222550,37225100,37222050,37225600,wallet,NA,NA,NA,NA,NA,NA,749
6,37222550,37225100,37222050,37225600,purse,NA,NA,NA,NA,NA,NA,749
6,37888630,37890350,37888130,37890850,ball,NA,NA,NA,NA,NA,NA,749
6,38482440,38483440,38481940,38483940,bunny,NA,NA,NA,NA,NA,NA,749
6,38625240,38626380,38624740,38626880,bunny,NA,NA,NA,NA,NA,NA,749
6,38681250,38682610,38680750,38683110,elephant,NA,NA,NA,NA,NA,NA,749
6,38825470,38826490,38824970,38826990,bink,NA,NA,NA,NA,NA,NA,749
6,38828300,38829300,38827800,38829800,binky,NA,NA,NA,NA,NA,NA,749
6,38854210,38855740,38853710,38856240,head,NA,NA,NA,NA,NA,NA,749
6,38967850,38969950,38967350,38970450,head,NA,NA,NA,NA,NA,NA,749
6,38967850,38969950,38967350,38970450,monkey,NA,NA,NA,NA,NA,NA,749
6,38991120,38992580,38990620,38993080,monkey,NA,NA,NA,NA,NA,NA,749
6,39056550,39057550,39056050,39058050,rabbit,NA,NA,NA,NA,NA,NA,749
6,39078480,39079640,39077980,39080140,ears,NA,NA,NA,NA,NA,NA,749
6,39594670,39596570,39594170,39597070,rabbit,NA,NA,NA,NA,NA,NA,749
6,39742630,39743630,39742130,39744130,rabbit,NA,NA,NA,NA,NA,NA,749
7,1812750,1815010,1812250,1815510,babies,NA,NA,NA,NA,NA,NA,749
7,1938870,1943180,1938370,1943680,eyes,NA,NA,NA,NA,NA,NA,749
7,1938870,1943180,1938370,1943680,noses,NA,NA,NA,NA,NA,NA,749
7,1938870,1943180,1938370,1943680,noses,NA,NA,NA,NA,NA,NA,749
7,1938870,1943180,1938370,1943680,nose,NA,NA,NA,NA,NA,NA,749
7,2024000,2025820,2023500,2026320,One+hundred+first+words,NA,NA,NA,NA,NA,NA,749
7,2050250,2051340,2049750,2051840,train,NA,NA,NA,NA,NA,NA,749
7,2050250,2051340,2049750,2051840,airplane,NA,NA,NA,NA,NA,NA,749
7,7812330,7815270,7811830,7815770,apples,NA,NA,NA,NA,NA,NA,749
7,7812330,7815270,7811830,7815770,bananas,NA,NA,NA,NA,NA,NA,749
7,7975700,7980280,7975200,7980780,apples,NA,NA,NA,NA,NA,NA,749
7,8088040,8089040,8087540,8089540,bottle,NA,NA,NA,NA,NA,NA,749
7,8251280,8252320,8250780,8252820,karo,NA,NA,NA,NA,NA,NA,749
7,8420490,8421290,8419990,8421790,hands,NA,NA,NA,NA,NA,NA,749
7,9178470,9179500,9177970,9180000,feet,NA,NA,NA,NA,NA,NA,749
7,9530020,9531180,9529520,9531680,head,NA,NA,NA,NA,NA,NA,749
7,9530020,9531180,9529520,9531680,face,NA,NA,NA,NA,NA,NA,749
7,9780520,9782490,9780020,9782990,armpit,NA,NA,NA,NA,NA,NA,749
7,9790870,9792160,9790370,9792660,soap,NA,NA,NA,NA,NA,NA,749
7,9813590,9814980,9813090,9815480,ears,NA,NA,NA,NA,NA,NA,749
7,9818900,9820400,9818400,9820900,doggy,NA,NA,NA,NA,NA,NA,749
7,9831090,9832610,9830590,9833110,belly+button,NA,NA,NA,NA,NA,NA,749
7,9868550,9870550,9868050,9871050,eyes,NA,NA,NA,NA,NA,NA,749
7,9868550,9870550,9868050,9871050,face,NA,NA,NA,NA,NA,NA,749
7,10077360,10078860,10076860,10079360,hand,NA,NA,NA,NA,NA,NA,749
7,10402150,10403810,10401650,10404310,keys,NA,NA,NA,NA,NA,NA,749
7,10468250,10469280,10467750,10469780,key,NA,NA,NA,NA,NA,NA,749
7,10513630,10514710,10513130,10515210,teeth,NA,NA,NA,NA,NA,NA,749
7,11387160,11388160,11386660,11388660,eyeballs,NA,NA,NA,NA,NA,NA,749
7,11592640,11593300,11592140,11593800,books,NA,NA,NA,NA,NA,NA,749
7,11685130,11689450,11684630,11689950,Little+blue+truck,NA,NA,NA,NA,NA,NA,749
7,11685130,11689450,11684630,11689950,eye,NA,NA,NA,NA,NA,NA,749
7,11685130,11689450,11684630,11689950,toad,NA,NA,NA,NA,NA,NA,749
7,11877870,11885600,11877370,11886100,book,NA,NA,NA,NA,NA,NA,749
7,11898480,11899970,11897980,11900470,sink,NA,NA,NA,NA,NA,NA,749
7,11898480,11899970,11897980,11900470,nink,NA,NA,NA,NA,NA,NA,749
7,11900820,11902140,11900320,11902640,woset,NA,NA,NA,NA,NA,NA,749
7,11921430,11922520,11920930,11923020,chair,NA,NA,NA,NA,NA,NA,749
7,11927850,11931460,11927350,11931960,geeling,NA,NA,NA,NA,NA,NA,749
7,11927850,11931460,11927350,11931960,zower,NA,NA,NA,NA,NA,NA,749
7,11927850,11931460,11927350,11931960,shower,NA,NA,NA,NA,NA,NA,749
7,15179740,15181140,15179240,15181640,fishy,NA,NA,NA,NA,NA,NA,749
7,15203910,15205200,15203410,15205700,fishy,NA,NA,NA,NA,NA,NA,749
7,15917650,15919700,15917150,15920200,pants,NA,NA,NA,NA,NA,NA,749
7,16128280,16130770,16127780,16131270,teeth,NA,NA,NA,NA,NA,NA,749
7,17356340,17359120,17355840,17359620,humidifier,NA,NA,NA,NA,NA,NA,749
7,17701170,17702570,17700670,17703070,arm,NA,NA,NA,NA,NA,NA,749
7,17767920,17775610,17767420,17776110,flamingos,NA,NA,NA,NA,NA,NA,749
7,17767920,17775610,17767420,17776110,kangaroos,NA,NA,NA,NA,NA,NA,749
7,17779410,17799290,17778910,17799790,chicks,NA,NA,NA,NA,NA,NA,749
7,17779410,17799290,17778910,17799790,book,NA,NA,NA,NA,NA,NA,749
7,17779410,17799290,17778910,17799790,board+book,NA,NA,NA,NA,NA,NA,749
7,17779410,17799290,17778910,17799790,toucan,NA,NA,NA,NA,NA,NA,749
7,17819760,17822030,17819260,17822530,sippy+cup,NA,NA,NA,NA,NA,NA,749
7,17819760,17822030,17819260,17822530,milk,NA,NA,NA,NA,NA,NA,749
7,18053180,18054260,18052680,18054760,clothes,NA,NA,NA,NA,NA,NA,749
7,18064030,18066470,18063530,18066970,The+first+one+hundred+words,NA,NA,NA,NA,NA,NA,749
7,18559680,18561240,18559180,18561740,book,NA,NA,NA,NA,NA,NA,749
7,19238220,19240010,19237720,19240510,arms,NA,NA,NA,NA,NA,NA,749
7,19265410,19267330,19264910,19267830,hands,NA,NA,NA,NA,NA,NA,749
7,19883230,19884810,19882730,19885310,bowl,NA,NA,NA,NA,NA,NA,749
7,20189140,20191880,20188640,20192380,phone,NA,NA,NA,NA,NA,NA,749
7,20243960,20244970,20243460,20245470,house,NA,NA,NA,NA,NA,NA,749
7,20326990,20328440,20326490,20328940,camera,NA,NA,NA,NA,NA,NA,749
7,20516870,20518040,20516370,20518540,hat,NA,NA,NA,NA,NA,NA,749
6,15673220,15677010,15672720,15677510,circles,NA,NA,NA,NA,NA,NA,623
6,19489080,19497080,19488580,19497580,desk,NA,NA,NA,NA,NA,NA,623
6,19489080,19497080,19488580,19497580,scale,NA,NA,NA,NA,NA,NA,623
6,21328460,21329470,21327960,21329970,jumper,NA,NA,NA,NA,NA,NA,623
6,22386950,22387690,22386450,22388190,chips,NA,NA,NA,NA,NA,NA,623
6,22489760,22490820,22489260,22491320,d+v+d,NA,NA,NA,NA,NA,NA,623
6,27865390,27866430,27864890,27866930,foot,NA,NA,NA,NA,NA,NA,623
6,33989810,33992000,33989310,33992500,boots,NA,NA,NA,NA,NA,NA,623
6,34135090,34137290,34134590,34137790,bird,NA,NA,NA,NA,NA,NA,623
6,34966420,34967420,34965920,34967920,table,NA,NA,NA,NA,NA,NA,623
6,36033910,36035820,36033410,36036320,yogurt,NA,NA,NA,NA,NA,NA,623
6,36083960,36085290,36083460,36085790,plate,NA,NA,NA,NA,NA,NA,623
6,36348580,36351420,36348080,36351920,plate,NA,NA,NA,NA,NA,NA,623
6,36420380,36421440,36419880,36421940,muscles,NA,NA,NA,NA,NA,NA,623
6,36605900,36607150,36605400,36607650,yogurt,NA,NA,NA,NA,NA,NA,623
6,36804250,36805210,36803750,36805710,apple+cider,NA,NA,NA,NA,NA,NA,623
6,36860210,36861090,36859710,36861590,mouth,NA,NA,NA,NA,NA,NA,623
6,36879200,36880870,36878700,36881370,rice,NA,NA,NA,NA,NA,NA,623
6,37154080,37155450,37153580,37155950,eye,NA,NA,NA,NA,NA,NA,623
6,37384540,37385580,37384040,37386080,water,NA,NA,NA,NA,NA,NA,623
